file_name,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_security_api_key_query_description.py,2.0,66.60791492653966,33.30395746326983,1.0,0.0,0.0,0.0,15.0,0.0,0.2361111111111111,0.0,10.476190476190476,0.14545454545454545,3,2,0.6666666666666666,1327,0
tests/test_response_code_no_body.py,1.7142857142857142,53.77443751081735,53.77443751081735,1.0,0.0,0.0,0.0,13.0,0.0,0.16521739130434782,0.0,8.05,0.22916666666666666,7,3,0.5714285714285714,1940,0
tests/test_additional_properties_bool.py,2.0,68.53238859703687,68.53238859703687,1.0,0.0,0.0,1.0,13.0,0.007462686567164179,0.1417910447761194,0.0,8.55,0.2608695652173913,2,1,1.0,623,1
tests/test_security_oauth2_optional_description.py,2.5,387.4149792439494,581.1224688659241,1.0,0.0,0.0,1.0,21.0,0.014792899408284023,0.08875739644970414,0.0,14.787878787878787,0.4707792207792208,7,4,0.8571428571428571,1327,1
tests/test_regex_deprecated_params.py,2.6,133.78294855911892,133.78294855911892,0.0,0.0,0.0,2.0,13.0,0.018292682926829267,0.08536585365853659,0.0,14.631578947368421,0.32,3,2,0.6666666666666666,618,1
tests/test_operations_signatures.py,7.0,19.019550008653876,38.03910001730775,0.0,0.0,0.0,2.0,15.0,0.0,0.21739130434782608,0.0,9.8125,0.0,1,1,0.0,2121,0
tests/test_deprecated_responses.py,1.5714285714285714,38.03910001730775,19.019550008653876,1.0,0.0,0.0,1.0,15.0,0.02702702702702703,0.32432432432432434,0.0,14.869565217391305,0.28,1,1,0.0,0,0
tests/test_webhooks_security.py,1.5,13.931568569324174,6.965784284662087,1.0,0.0,0.0,0.0,16.0,0.015748031496062992,0.11023622047244094,1.0,9.65,0.2743362831858407,2,2,1.0,625,1
tests/test_orjson_response_class.py,1.5,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,1.0,8.0,0.0,0.36363636363636365,0.0,10.9,0.0,1,1,0.0,927,0
tests/test_security_http_digest_optional.py,2.8,116.69205856195879,116.69205856195879,0.0,0.0,0.0,1.0,11.0,0.0,0.2318840579710145,0.0,16.375,0.16981132075471697,9,4,0.6666666666666666,2175,0
tests/test_dependencies_utils.py,2.0,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,0.0,4.0,0.1111111111111111,0.3333333333333333,0.0,15.6,0.0,1,1,0.0,0,0
