file_name,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
httpx/_main.py,4.428571428571429,524.9601012748268,2571.2331491011923,0.0,0.0,0.0,7.0,85.0,0.0,0.09664694280078895,1.0,7.94949494949495,0.2794759825327511,18,10,0.3333333333333333,1280,0
httpx/_urls.py,1.9230769230769231,537.5270442003753,3171.409560782214,1.0,25.0,48.07692307692308,4.0,51.0,0.03426791277258567,0.205607476635514,1.0,7.071428571428571,0.28627450980392155,19,9,0.3157894736842105,1124,0
httpx/_api.py,1.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0979498861047836,1.0,7.466666666666667,0.6414141414141414,24,10,0.25,1874,0
httpx/_multipart.py,3.217391304347826,725.6701601015525,5608.56937298827,2.0,5.333333333333333,17.15942028985507,3.0,62.0,0.04983388704318937,0.19601328903654486,1.0,9.3125,0.17355371900826447,24,10,0.25,1641,0
httpx/__init__.py,1.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.07547169811320754,0.0,6.333333333333333,0.0,71,15,0.29577464788732394,2068,0
httpx/__version__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.0,11.666666666666666,0.0,73,9,0.0958904109589041,2068,0
httpx/_content.py,2.9523809523809526,204.46016259302917,650.5550627960018,2.0,1.5,4.428571428571429,4.0,56.0,0.06224066390041494,0.18672199170124482,1.0,9.887323943661972,0.23979591836734693,25,10,0.32,1641,0
httpx/_client.py,2.5,1802.9001490719738,14452.047594960943,1.0,8.571428571428571,21.428571428571427,5.0,132.0,0.01881188118811881,0.12376237623762376,1.0,9.884816753926701,0.6016949152542372,145,41,0.296551724137931,1874,0
httpx/_urlparse.py,8.153846153846153,1967.295090664092,17243.639544684505,1.0,4.0,32.61538461538461,5.0,86.0,0.19128787878787878,0.16477272727272727,1.0,8.8989898989899,0.18140589569160998,19,6,0.47368421052631576,797,0
httpx/_models.py,3.305263157894737,2524.7544934631005,21226.079693546064,1.0,13.666666666666666,45.1719298245614,5.0,163.0,0.03990610328638498,0.13458528951486698,1.0,9.579831932773109,0.33634719710669075,123,36,0.3170731707317073,1874,0
httpx/_config.py,4.533333333333333,459.46645269969116,2046.714198389533,0.0,2.5,11.333333333333332,4.0,50.0,0.0321285140562249,0.1606425702811245,1.0,7.983333333333333,0.15311004784688995,45,17,0.24444444444444444,1874,0
httpx/_status_codes.py,1.2,127.43782540330756,63.71891270165378,1.0,9.0,10.799999999999999,2.0,76.0,0.03680981595092025,0.147239263803681,1.0,13.430232558139535,0.12949640287769784,10,6,0.4,1874,0
httpx/_exceptions.py,1.3170731707317074,28.529325012980813,42.793987519471216,1.0,0.42857142857142855,0.5644599303135889,3.0,14.0,0.03684210526315789,0.2631578947368421,1.0,10.933333333333334,0.3,29,11,0.41379310344827586,1874,0
httpx/_auth.py,2.8333333333333335,443.1263376665871,2890.626458499481,1.0,2.8333333333333335,8.027777777777779,3.0,77.0,0.034383954154727794,0.2148997134670487,1.0,8.387096774193548,0.22627737226277372,23,12,0.34782608695652173,1874,0
httpx/_utils.py,3.6875,559.9574413598152,4628.981515241139,0.0,6.0,22.125,7.0,42.0,0.13991769547325103,0.17695473251028807,1.0,8.275862068965518,0.19,57,24,0.3157894736842105,1874,0
httpx/_transports/asgi.py,3.375,147.1612434150308,579.4473959466839,1.0,1.0,3.375,3.0,45.0,0.031914893617021274,0.25,1.0,8.925925925925926,0.06382978723404255,24,12,0.375,1761,0
httpx/_transports/__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,7.0,0.0,2,2,0.5,1761,0
httpx/_transports/default.py,2.5,135.93368043019473,509.7513016132302,1.0,2.5,6.25,5.0,79.0,0.014742014742014743,0.1375921375921376,1.0,9.552083333333334,0.4131054131054131,32,14,0.28125,1529,1
httpx/_transports/base.py,1.2,0.0,0.0,0.0,2.0,2.4,0.0,11.0,0.0,0.25287356321839083,1.0,9.285714285714286,0.16923076923076924,9,6,0.4444444444444444,1454,0
httpx/_transports/mock.py,2.0,6.339850002884625,3.1699250014423126,2.0,2.0,4.0,1.0,14.0,0.06818181818181818,0.29545454545454547,0.0,10.11111111111111,0.16129032258064516,12,4,0.5,1531,0
httpx/_transports/wsgi.py,3.75,108.04820237218406,306.13657338785487,1.0,2.5,9.375,2.0,47.0,0.0,0.2,1.0,8.527272727272727,0.041666666666666664,22,10,0.45454545454545453,1761,0
