file_name,repo,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,nesting_depth,class_coupling,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,code_duplication_pct,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_security_oauth2_password_bearer_optional.py,fastapi,2.8,116.6920585619588,116.6920585619588,0.0,0.0,0.0,1.0,11.0,0.0,0.2285714285714285,0.0,10.1875,0.2037037037037037,7,2,0.5714285714285714,2175,0
tests/test_security_oauth2_authorization_code_bearer_scopes_openapi.py,fastapi,2.0,167.17882283189007,83.58941141594504,0.0,0.0,0.0,0.0,15.0,0.005050505050505,0.1767676767676767,0.0,11.814814814814817,0.4110429447852761,4,1,0.5,0,0
tests/test_response_dependency.py,fastapi,3.857142857142857,321.453120277085,329.6955079764974,0.0,0.0,0.0,0.0,19.0,0.0114942528735632,0.2758620689655172,1.0,15.852941176470589,0.3888888888888889,1,1,0.0,0,0
tests/test_query.py,fastapi,2.9655172413793105,1450.1389891827466,1450.1389891827466,0.0,0.0,0.0,0.0,5.0,0.0260663507109004,0.1445497630331753,0.0,23.58823529411765,0.7423822714681441,11,3,0.2727272727272727,2291,0
tests/test_custom_schema_fields.py,fastapi,2.25,38.03910001730775,19.019550008653876,1.0,0.0,0.0,1.0,12.0,0.0163934426229508,0.2622950819672131,0.0,8.764705882352942,0.1555555555555555,2,2,0.5,1352,0
tests/test_request_param_model_by_alias.py,fastapi,2.2,167.17882283189007,83.58941141594504,1.0,0.0,0.0,0.0,15.0,0.0,0.3013698630136986,0.0,13.08,0.3333333333333333,2,2,0.5,0,0
tests/test_pydanticv2_dataclasses_uuid_stringified_annotations.py,fastapi,1.6666666666666667,38.03910001730775,43.47325716263743,0.0,0.0,0.0,0.0,19.0,0.0,0.25,0.0,6.181818181818182,0.1282051282051282,4,2,0.25,0,0
tests/test_dependency_cache.py,fastapi,2.6,245.1751010249378,320.6135936479956,0.0,0.0,0.0,0.0,13.0,0.0,0.2717391304347826,0.0,11.782608695652174,0.2537313432835821,4,3,0.5,2111,0
tests/test_application.py,fastapi,3.6666666666666665,283.3880857259536,437.22733226289984,0.0,0.0,0.0,0.0,9.0,0.0015576323987538,0.0116822429906542,0.0,12.866666666666667,0.8163908589440504,20,11,0.35,2280,1
tests/test_strict_content_type_router_level.py,fastapi,1.7777777777777777,82.0447025077789,41.02235125388945,0.0,0.0,0.0,0.0,11.0,0.0,0.3870967741935484,0.0,21.15,0.1578947368421052,1,1,0.0,0,0
